,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
62,,6,0.2,0.0,0.01,0.9,0.6609714285714285,0.3390285714285714,,2.4186107142857143,677211,162789,25,679.2032258064517,1.104463,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
63,,6,0.2,0.0,0.1,0.99,0.7642071428571429,0.23579285714285714,,2.6074964285714284,730099,109901,24,699.3822580645161,1.081206,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
64,,6,0.2,0.0,0.1,0.95,0.6907285714285715,0.3092714285714286,,2.55715,716002,123998,30,431.23064516129034,4.302349000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
65,,6,0.2,0.0,0.1,0.9,0.6993,0.3007,,2.6825928571428572,751126,88874,26,473.1677419354839,4.740913999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
66,,6,0.3,0.0,0.01,0.99,0.5880357142857143,0.4119642857142857,,2.3870964285714287,668387,171613,25,701.9951612903226,1.1435279999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
67,,6,0.3,0.0,0.01,0.95,0.6121357142857143,0.3878642857142857,,2.370732142857143,663805,176195,29,439.96451612903223,4.320443000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
68,,6,0.3,0.0,0.01,0.9,0.6189964285714286,0.38100357142857144,,2.4859964285714287,696079,143921,22,718.7096774193549,1.0230410000000003,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
69,,6,0.3,0.0,0.1,0.99,0.7900178571428571,0.20998214285714287,,2.6383214285714285,738730,101270,24,704.741935483871,1.0733499999999998,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
70,,6,0.3,0.0,0.1,0.95,0.7335321428571429,0.26646785714285715,,2.683125,751275,88725,12,761.7322580645161,2.042493000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
71,,6,0.3,0.0,0.1,0.9,0.719525,0.280475,,2.633517857142857,737385,102615,30,444.49032258064517,3.9650169999999996,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
72,,8,0.1,0.0,0.01,0.99,0.6521357142857143,0.34786428571428574,,2.4375785714285714,682522,157478,18,745.1290322580645,1.2742850000000003,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
73,,8,0.1,0.0,0.01,0.95,0.6175035714285714,0.38249642857142857,,2.348725,657643,182357,21,739.4516129032259,1.2655990000000004,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
74,,8,0.1,0.0,0.01,0.9,0.637925,0.362075,,2.372282142857143,664239,175761,25,656.8903225806451,1.010427,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
75,,8,0.1,0.0,0.1,0.99,0.7611642857142857,0.2388357142857143,,2.642992857142857,740038,99962,24,711.1838709677419,2.1913930000000015,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
76,,8,0.1,0.0,0.1,0.95,0.7750214285714285,0.22497857142857142,,2.665282142857143,746279,93721,29,443.6322580645161,6.399841000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
77,,8,0.1,0.0,0.1,0.9,0.7097214285714286,0.29027857142857144,,2.6007,728196,111804,23,699.4612903225807,1.6124039999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
78,,8,0.2,0.0,0.01,0.99,0.6166571428571429,0.38334285714285715,,2.407564285714286,674118,165882,23,713.2225806451613,0.8255010000000005,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
79,,8,0.2,0.0,0.01,0.95,0.6122964285714285,0.3877035714285714,,2.386532142857143,668229,171771,17,769.7774193548387,0.9714019999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
80,,8,0.2,0.0,0.01,0.9,0.5830464285714285,0.4169535714285714,,2.3391,654948,185052,8,784.7080645161291,0.9439229999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
81,,8,0.2,0.0,0.1,0.99,0.7759892857142857,0.22401071428571429,,2.586510714285714,724223,115777,21,728.0338709677419,0.8272560000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
82,,8,0.2,0.0,0.1,0.95,0.7490535714285714,0.25094642857142857,,2.5595607142857144,716677,123323,25,666.0225806451613,1.087533,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
83,,8,0.2,0.0,0.1,0.9,0.7265285714285714,0.2734714285714286,,2.5899392857142858,725183,114817,25,664.6,1.0811400000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
84,,8,0.3,0.0,0.01,0.99,0.5483714285714286,0.45162857142857143,,2.3305285714285713,652548,187452,31,443.8209677419355,4.069643,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
85,,8,0.3,0.0,0.01,0.95,0.7024785714285714,0.29752142857142855,,2.478707142857143,694038,145962,29,450.55806451612904,6.0074080000000025,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
86,,8,0.3,0.0,0.01,0.9,0.6210964285714285,0.37890357142857145,,2.4276535714285714,679743,160257,24,724.0774193548388,1.119198,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
87,,8,0.3,0.0,0.1,0.99,0.7885964285714285,0.21140357142857144,,2.630607142857143,736570,103430,24,716.5548387096774,1.173473,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
88,,8,0.3,0.0,0.1,0.95,0.7388464285714286,0.26115357142857143,,2.5748142857142855,720948,119052,25,660.2290322580645,1.031274,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
89,,8,0.3,0.0,0.1,0.9,0.7244142857142857,0.27558571428571427,,2.6120678571428573,731379,108621,24,710.7548387096774,1.2288519999999998,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
90,,10,0.1,0.0,0.01,0.99,0.6435214285714286,0.3564785714285714,,2.368825,663271,176729,30,449.09354838709675,3.9564589999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
91,,10,0.1,0.0,0.01,0.95,0.6395035714285714,0.36049642857142855,,2.3958964285714286,670851,169149,25,709.2467741935484,1.2590720000000002,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
92,,10,0.1,0.0,0.01,0.9,0.6331678571428572,0.3668321428571429,,2.3707214285714286,663802,176198,24,711.983870967742,1.2022929999999998,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
93,,10,0.1,0.0,0.1,0.99,0.7985464285714285,0.20145357142857143,,2.6294142857142857,736236,103764,23,716.858064516129,1.6316389999999998,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
