,ModelType,agents,decay_limit,discount_rate,epsilon,epsilon_decay,hidden_size,learning_rate,lookback,n1,n2,num_layers,tn_mean_score,tn_mean_time,tn_rank,tr_cooperation_percentage,tr_cumul_regret,tr_cumul_reward,tr_defection_percentage,tr_final_loss,tr_mean_reward
109,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.0,,0.01,2.0,32,,,699.1725806451612,12.369952,25.0,0.94327,31153.0,568847.0,0.05673,2.382908959529444,2.844235
110,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.0,,0.001,2.0,32,,,723.4290322580645,13.232428000000004,23.0,0.59901,78507.0,521493.0,0.40099,0.525635155823934,2.607465
111,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.0,,0.001,2.0,32,,,746.6709677419354,12.515666,19.0,0.495665,117717.0,482283.0,0.504335,0.9634741399179426,2.411415
112,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.002,,0.01,2.0,32,,,676.6967741935484,11.688601,25.0,0.97355,14914.0,585086.0,0.02645,2.445945492535829,2.92543
113,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.002,,0.01,2.0,32,,,705.8048387096774,12.206017000000005,22.0,0.972855,14333.0,585667.0,0.027145,2.448617218158152,2.928335
114,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.002,,0.001,2.0,32,,,669.0870967741936,11.980396,25.0,0.97367,14226.0,585774.0,0.02633,1.4723093703512504,2.92887
115,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.002,,0.001,2.0,32,,,751.2838709677419,12.660277000000006,19.0,0.97296,13916.0,586084.0,0.02704,2.4502083397395724,2.93042
116,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.0,,0.01,2.0,32,,,698.9870967741936,12.039497,24.0,0.89962,64042.0,535958.0,0.10038,2.2550819629168517,2.67979
117,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.0,,0.01,2.0,32,,,761.5129032258064,13.274327,10.0,0.90038,62665.0,537335.0,0.09962,2.2610645169812824,2.686675
118,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.0,,0.001,2.0,32,,,540.2806451612903,14.104454000000002,26.0,0.52652,110652.0,489348.0,0.47348,0.712173306508428,2.44674
119,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.0,,0.001,2.0,32,,,625.1,13.230003000000004,25.0,0.443995,134667.0,465333.0,0.556005,0.9283734391823892,2.326665
120,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.002,,0.01,2.0,32,,,717.4951612903226,12.343474,25.0,0.37295,104162.0,495838.0,0.62705,0.4863015084327948,2.47919
121,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.002,,0.01,2.0,32,,,696.2129032258065,11.612796,25.0,0.960155,23886.0,576114.0,0.039845,2.4017546523159328,2.88057
122,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.002,,0.001,2.0,32,,,699.6290322580645,11.699183999999995,24.0,0.96071,23348.0,576652.0,0.03929,2.07242800795509,2.88326
123,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.002,,0.001,2.0,32,,,578.091935483871,13.882642,25.0,0.464305,109476.0,490524.0,0.535695,0.8802791874994353,2.45262
124,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.0,,0.01,2.0,64,,,688.5435483870967,11.758053999999998,25.0,0.59317,54656.0,545344.0,0.40683,0.3880344017527589,2.72672
125,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.0,,0.01,2.0,64,,,690.6048387096774,12.330843999999995,25.0,0.975185,12927.0,587073.0,0.024815,2.453766511923075,2.935365
126,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.0,,0.001,2.0,64,,,677.941935483871,11.504299,25.0,0.766145,46859.0,553141.0,0.233855,0.3259500210156172,2.765705
127,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.0,,0.001,2.0,64,,,464.0370967741936,14.620722000000002,30.0,0.61006,79448.0,520552.0,0.38994,1.2983609288887463,2.60276
128,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.002,,0.01,2.0,64,,,721.6564516129032,12.324045999999996,25.0,0.975195,13038.0,586962.0,0.024805,2.453322423343212,2.93481
129,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.002,,0.01,2.0,64,,,685.7516129032258,11.617197,25.0,0.975235,13272.0,586728.0,0.024765,2.4523053547481326,2.93364
130,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.002,,0.001,2.0,64,,,727.1387096774193,12.225835999999994,21.0,0.764815,43266.0,556734.0,0.235185,0.3495637339338656,2.78367
131,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.002,,0.001,2.0,64,,,451.1403225806452,16.410448999999996,27.0,0.426375,124716.0,475284.0,0.573625,1.0088348678494543,2.37642
132,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.0,,0.01,2.0,64,,,763.2564516129032,12.888879,15.0,0.420155,101648.0,498352.0,0.579845,0.4774561213079345,2.49176
133,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.0,,0.01,2.0,64,,,717.8435483870968,11.709738999999995,25.0,0.95019,29942.0,570058.0,0.04981,2.3892070058887453,2.85029
134,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.0,,0.001,2.0,64,,,634.9016129032258,12.848206,25.0,0.668225,58683.0,541317.0,0.331775,0.501127326157007,2.706585
135,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.0,,0.001,2.0,64,,,528.7564516129032,12.715721999999998,25.0,0.48897,103313.0,496687.0,0.51103,0.8683117219951915,2.483435
136,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.002,,0.01,2.0,64,,,728.9129032258064,12.286057999999995,22.0,0.53034,68241.0,531759.0,0.46966,0.4636562098048821,2.658795
137,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.002,,0.01,2.0,64,,,721.833870967742,12.546389999999995,23.0,0.97313,14015.0,585985.0,0.02687,2.44970808298055,2.929925
138,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.002,,0.001,2.0,64,,,707.8516129032258,12.61123,24.0,0.76563,55908.0,544092.0,0.23437,0.3613028584937166,2.72046
139,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.002,,0.001,2.0,64,,,709.3451612903226,12.084838000000005,24.0,0.973115,14398.0,585602.0,0.026885,2.4482676234085856,2.92801
140,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.0,,0.01,2.0,64,,,706.8129032258065,14.741538000000002,24.0,0.899545,64277.0,535723.0,0.100455,2.254547616888336,2.678615
141,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.0,,0.01,2.0,64,,,680.8016129032258,13.270665,25.0,0.900215,62319.0,537681.0,0.099785,2.2624047337578044,2.688405
142,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.0,,0.001,2.0,64,,,748.8629032258065,15.445293000000005,15.0,0.900075,61642.0,538358.0,0.099925,2.2369132943371284,2.69179
143,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.0,,0.001,2.0,64,,,726.924193548387,15.698215000000005,23.0,0.90121,60584.0,539416.0,0.09879,2.269762976934379,2.69708
144,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.002,,0.01,2.0,64,,,697.4048387096774,12.203230999999995,25.0,0.96127,23260.0,576740.0,0.03873,2.413931008369923,2.8837
145,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.002,,0.01,2.0,64,,,703.8645161290323,18.15344,25.0,0.96124,22863.0,577137.0,0.03876,2.4158399479894106,2.885685
146,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.002,,0.001,2.0,64,,,731.2403225806452,14.489545,21.0,0.659385,54466.0,545534.0,0.340615,0.5322217170151403,2.72767
147,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.002,,0.001,2.0,64,,,659.9322580645161,14.834790000000002,25.0,0.962265,22067.0,577933.0,0.037735,2.4188641018880155,2.889665
148,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.0,,0.01,2.0,128,,,429.90645161290325,18.528741,30.0,0.668475,44532.0,555468.0,0.331525,0.3703345472701588,2.77734
149,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.0,,0.01,2.0,128,,,737.8241935483871,14.915338999999996,23.0,0.97287,12682.0,587318.0,0.02713,2.4558862001148287,2.93659
150,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.0,,0.001,2.0,128,,,441.8806451612903,20.13176,30.0,0.02463,149012.0,450988.0,0.97537,1.519307797087088,2.25494
151,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.0,,0.001,2.0,128,,,714.5096774193548,15.581312999999998,23.0,0.97255,15239.0,584761.0,0.02745,2.4438889793857124,2.923805
152,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.002,,0.01,2.0,128,,,692.8435483870968,12.666733,25.0,0.97352,14430.0,585570.0,0.02648,2.446919567105272,2.92785
153,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.002,,0.01,2.0,128,,,693.6548387096774,15.461512000000004,24.0,0.975185,13591.0,586409.0,0.024815,2.4511586353957253,2.932045
154,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.002,,0.001,2.0,128,,,686.0403225806451,12.766808999999997,25.0,0.81549,31325.0,568675.0,0.18451,0.2985891686353562,2.843375
155,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.002,,0.001,2.0,128,,,659.7548387096774,12.057417999999998,25.0,0.974855,13681.0,586319.0,0.025145,2.450788800884485,2.931595
156,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.0,,0.01,2.0,128,,,725.5967741935484,12.758314,23.0,0.680175,57321.0,542679.0,0.319825,0.486798089434064,2.713395
157,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.0,,0.01,2.0,128,,,726.4854838709678,12.752213000000005,20.0,0.94994,30533.0,569467.0,0.05006,2.3866647359257938,2.847335
158,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.0,,0.001,2.0,128,,,435.3935483870968,14.156097999999997,31.0,0.64099,57968.0,542032.0,0.35901,0.531339400461532,2.71016
159,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.0,,0.001,2.0,128,,,753.091935483871,13.746952000000002,17.0,0.95027,31940.0,568060.0,0.04973,2.3807303632473946,2.8403
160,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.002,,0.01,2.0,128,,,729.0338709677419,12.691304,24.0,0.973915,14318.0,585682.0,0.026085,2.4484313487747307,2.92841
161,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.002,,0.01,2.0,128,,,728.7274193548387,12.937684,18.0,0.973105,14206.0,585794.0,0.026895,2.4504030371048486,2.92897
162,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.002,,0.001,2.0,128,,,719.1838709677419,12.570902,19.0,0.973405,13834.0,586166.0,0.026595,1.4840176555930369,2.93083
163,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.002,,0.001,2.0,128,,,449.39193548387095,16.543846000000006,27.0,0.59953,129576.0,470424.0,0.40047,1.7703849453568796,2.35212
164,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.0,,0.01,2.0,128,,,706.666129032258,12.560401000000004,25.0,0.89936,63047.0,536953.0,0.10064,2.2605314991548333,2.684765
165,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.0,,0.01,2.0,128,,,765.3774193548387,13.544211000000002,11.0,0.899675,62752.0,537248.0,0.100325,2.260965776796341,2.68624
166,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.0,,0.001,2.0,128,,,706.1612903225806,12.748633,23.0,0.89988,63051.0,536949.0,0.10012,2.2594028342709747,2.684745
167,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.0,,0.001,2.0,128,,,691.5451612903225,12.182111,24.0,0.89938,62476.0,537524.0,0.10062,2.261998657010025,2.68762
168,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.002,,0.01,2.0,128,,,704.4645161290323,12.751835999999996,25.0,0.96108,23610.0,576390.0,0.03892,2.412686014639139,2.88195
169,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.002,,0.01,2.0,128,,,766.441935483871,14.052186999999998,15.0,0.96134,22793.0,577207.0,0.03866,2.4160074976432324,2.886035
170,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.002,,0.001,2.0,128,,,662.2080645161291,12.301410999999996,25.0,0.96089,22640.0,577360.0,0.03911,2.4166807650125026,2.8868
171,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.002,,0.001,2.0,128,,,708.9354838709677,12.360002999999995,22.0,0.959755,23430.0,576570.0,0.040245,2.413401507466761,2.88285
172,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.0,,0.01,4.0,4,,,786.4806451612903,12.695248,8.0,0.36247,112853.0,487147.0,0.63753,0.4726208566858899,2.435735
173,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.0,,0.01,4.0,4,,,747.3774193548387,12.461763,19.0,0.47191,95038.0,504962.0,0.52809,0.6698025515717468,2.52481
174,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.0,,0.001,4.0,4,,,729.5903225806452,12.471324999999997,22.0,0.548195,73064.0,526936.0,0.451805,0.529369904655967,2.63468
175,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.0,,0.001,4.0,4,,,753.8096774193548,12.721925000000006,14.0,0.18991,167501.0,432499.0,0.81009,1.6524930081669718,2.162495
176,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.002,,0.01,4.0,4,,,718.1935483870968,12.120515,23.0,0.975015,13115.0,586885.0,0.024985,2.453082772665024,2.934425
177,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.002,,0.01,4.0,4,,,685.9258064516129,11.601686,25.0,0.966225,14680.0,585320.0,0.033775,2.445815345417101,2.9266
178,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.002,,0.001,4.0,4,,,724.7903225806451,12.360223000000005,22.0,0.97518,13078.0,586922.0,0.02482,1.772785376786147,2.93461
179,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.002,,0.001,4.0,4,,,772.3032258064516,13.094852,19.0,0.97455,12691.0,587309.0,0.02545,2.4549475,2.936545
180,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.0,,0.01,4.0,4,,,742.3129032258065,12.618561,23.0,0.479455,88648.0,511352.0,0.520545,0.5815210473996779,2.55676
181,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.0,,0.01,4.0,4,,,539.2129032258065,13.489064,25.0,0.532045,153263.0,446737.0,0.467955,1.7529758732150729,2.233685
182,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.0,,0.001,4.0,4,,,558.6758064516129,11.338109999999997,25.0,0.154185,158881.0,441119.0,0.845815,0.926278365118659,2.205595
183,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.0,,0.001,4.0,4,,,444.5725806451613,14.512197999999996,31.0,0.293285,163261.0,436739.0,0.706715,1.260969749238354,2.183695
184,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.002,,0.01,4.0,4,,,468.6225806451613,14.842072999999996,27.0,0.471895,86426.0,513574.0,0.528105,0.636876879254911,2.56787
185,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.002,,0.01,4.0,4,,,733.666129032258,12.383902,20.0,0.48382,88121.0,511879.0,0.51618,0.6941940789963649,2.559395
186,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.002,,0.001,4.0,4,,,738.7983870967741,12.167524,21.0,0.74173,52963.0,547037.0,0.25827,0.3201781296599203,2.735185
187,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.002,,0.001,4.0,4,,,770.7322580645161,12.467182000000005,13.0,0.482125,114715.0,485285.0,0.517875,1.0932271524698338,2.426425
188,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.0,,0.01,4.0,4,,,523.4,12.840321,25.0,0.560955,156936.0,443064.0,0.439045,1.739993891913109,2.21532
189,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.0,,0.01,4.0,4,,,718.6951612903226,11.625118,23.0,0.8989,63305.0,536695.0,0.1011,2.2288600934142595,2.683475
190,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.0,,0.001,4.0,4,,,747.5790322580646,12.819888999999998,16.0,0.90025,61375.0,538625.0,0.09975,2.2668714807710537,2.693125
191,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.0,,0.001,4.0,4,,,520.3725806451613,12.838631,26.0,0.524195,167284.0,432716.0,0.475805,1.6962291760135615,2.16358
192,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.002,,0.01,4.0,4,,,475.7516129032258,16.845643,27.0,0.03889,138462.0,461538.0,0.96111,1.7705929402847298,2.30769
193,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.002,,0.01,4.0,4,,,451.05,14.595109000000004,29.0,0.423175,114215.0,485785.0,0.576825,0.7865855230837633,2.428925
194,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.002,,0.001,4.0,4,,,745.9774193548387,12.636835999999994,18.0,0.96086,24037.0,575963.0,0.03914,2.4109325,2.879815
195,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.002,,0.001,4.0,4,,,689.4709677419355,11.760565000000003,24.0,0.96142,22490.0,577510.0,0.03858,2.3932536943893443,2.88755
196,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.0,,0.01,4.0,8,,,687.4016129032258,11.486526,24.0,0.974905,13678.0,586322.0,0.025095,2.450830194149017,2.93161
197,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.0,,0.01,4.0,8,,,643.8967741935484,11.058067000000005,25.0,0.974815,13364.0,586636.0,0.025185,2.452029389484694,2.93318
198,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.0,,0.001,4.0,8,,,446.1435483870968,14.239141,31.0,0.032545,147912.0,452088.0,0.967455,1.546837042204107,2.26044
199,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.0,,0.001,4.0,8,,,421.4370967741936,13.708831999999996,31.0,0.54043,96189.0,503811.0,0.45957,0.6621424277731638,2.519055
200,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.002,,0.01,4.0,8,,,469.26129032258063,16.08087,26.0,0.024255,148285.0,451715.0,0.975745,1.4894381950447022,2.258575
201,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.002,,0.01,4.0,8,,,597.3725806451613,13.539118999999998,25.0,0.37039,158832.0,441168.0,0.62961,1.7169391327423065,2.20584
202,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.002,,0.001,4.0,8,,,466.23870967741937,15.162132999999995,26.0,0.033275,147849.0,452151.0,0.966725,1.5350925604574344,2.260755
203,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.002,,0.001,4.0,8,,,447.9354838709677,16.571391000000002,29.0,0.30261,146642.0,453358.0,0.69739,0.8720259067311289,2.26679
204,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.0,,0.01,4.0,8,,,697.3161290322581,12.05829,25.0,0.53848,76681.0,523319.0,0.46152,0.5069973826950368,2.616595
205,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.0,,0.01,4.0,8,,,688.108064516129,11.525135999999998,25.0,0.949325,31744.0,568256.0,0.050675,2.381764473947249,2.84128
206,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.0,,0.001,4.0,8,,,706.483870967742,12.071973,24.0,0.58384,89810.0,510190.0,0.41616,0.4879076757041788,2.55095
207,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.0,,0.001,4.0,8,,,440.13870967741934,13.680663,30.0,0.216315,160944.0,439056.0,0.783685,1.0463213416766248,2.19528
208,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.002,,0.01,4.0,8,,,715.5467741935483,11.714373000000004,24.0,0.71414,38977.0,561023.0,0.28586,0.3499904903579997,2.805115
209,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.002,,0.01,4.0,8,,,555.4290322580645,14.103755000000003,25.0,0.40379,171512.0,428488.0,0.59621,1.6533622917593052,2.14244
210,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.1,0.002,,0.001,4.0,8,,,682.4645161290323,11.452216999999996,25.0,0.973405,14863.0,585137.0,0.026595,1.5233664788129984,2.925685
211,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.1,0.002,,0.001,4.0,8,,,478.2741935483871,14.276803999999997,28.0,0.948165,18491.0,581509.0,0.051835,2.3984862774766564,2.907545
212,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.0,,0.01,4.0,8,,,720.2,12.62469,23.0,0.40235,114704.0,485296.0,0.59765,0.6716265772291823,2.42648
213,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.0,,0.01,4.0,8,,,576.8225806451613,14.968977,25.0,0.70081,134510.0,465490.0,0.29919,1.877392524443771,2.32745
214,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.0,,0.001,4.0,8,,,566.15,13.873694000000002,25.0,0.265695,162088.0,437912.0,0.734305,0.8560991530965129,2.18956
215,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.0,,0.001,4.0,8,,,520.3112903225806,13.238421999999993,25.0,0.323815,167126.0,432874.0,0.676185,0.9131981903208582,2.16437
216,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.002,,0.01,4.0,8,,,442.2451612903226,15.228088999999995,30.0,0.633715,43673.0,556327.0,0.366285,0.45754174940964,2.781635
217,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.002,,0.01,4.0,8,,,715.6790322580645,12.087360999999998,23.0,0.8779,45320.0,554680.0,0.1221,2.3030026676415503,2.7734
218,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.2,0.002,,0.001,4.0,8,,,683.0790322580646,13.569279000000002,25.0,0.953585,24397.0,575603.0,0.046415,1.93751627303288,2.878015
219,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.2,0.002,,0.001,4.0,8,,,451.458064516129,15.542676000000002,29.0,0.28004,157773.0,442227.0,0.71996,1.1149036158353582,2.211135
220,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.0,,0.01,4.0,16,,,676.0822580645162,11.358877,24.0,0.73741,34034.0,565966.0,0.26259,0.4753654955268226,2.82983
221,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.0,,0.01,4.0,16,,,718.7629032258064,12.246903,23.0,0.974965,13275.0,586725.0,0.025035,2.452392933761887,2.933625
222,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.95,0.05,0.0,,0.001,4.0,16,,,719.0532258064516,13.849698000000002,24.0,0.97424,13777.0,586223.0,0.02576,1.4221326446424116,2.931115
223,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",,0.99,0.05,0.0,,0.001,4.0,16,,,710.9725806451613,12.218764,24.0,0.384755,119944.0,480056.0,0.615245,0.8411661677712357,2.40028
