,agents,decay_limit,discount_rate,epsilon,epsilon_decay,learning_rate,lookback,tn_mean_score,tn_mean_time,tn_rank,tr_cooperation_percentage,tr_cumul_regret,tr_cumul_reward,tr_defection_percentage,tr_final_loss,tr_mean_reward
1511,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.01,1.0,763.7967741935483,0.805035,13.0,0.7940596428571428,3483065.0,4916935.0,0.2059403571428571,,1.7560482142857143
1512,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.01,1.0,700.7903225806451,0.757056,25.0,0.82287,3465609.0,4934391.0,0.17713,,1.7622825
1513,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.1,1.0,432.0677419354839,2.816036,30.0,0.6898685714285714,3275989.0,5124011.0,0.3101314285714285,,1.8300039285714285
1514,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.1,1.0,445.9564516129032,2.9409460000000003,29.0,0.7413807142857143,3304702.0,5095298.0,0.2586192857142857,,1.8197492857142856
1515,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.001,2.0,650.016129032258,0.6970219999999999,25.0,0.7594646428571429,3329935.0,5070065.0,0.2405353571428571,,1.8107375
1516,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.001,2.0,467.1516129032258,3.172053,27.0,0.6317971428571428,3271795.0,5128205.0,0.3682028571428571,,1.8315017857142857
1517,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.01,2.0,739.9774193548387,0.7800359999999998,22.0,0.7946214285714286,3062748.0,5337252.0,0.2053785714285714,,1.9061614285714288
1518,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.01,2.0,726.3532258064516,0.7380010000000005,22.0,0.8020525,3188463.0,5211537.0,0.1979475,,1.8612632142857144
1519,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.1,2.0,699.8129032258065,0.7240379999999998,24.0,0.6960196428571429,3064613.0,5335387.0,0.3039803571428571,,1.9054953571428568
1520,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.1,2.0,668.2354838709678,0.8799749999999998,25.0,0.7614657142857143,3054280.0,5345720.0,0.2385342857142857,,1.9091857142857145
1521,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.001,2.0,714.9032258064516,0.8380550000000001,22.0,0.6494389285714286,3488856.0,4911144.0,0.3505610714285714,,1.75398
1522,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.001,2.0,793.2758064516129,0.8280379999999999,6.0,0.6412228571428571,3465349.0,4934651.0,0.3587771428571428,,1.762375357142857
1523,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.01,2.0,712.0612903225806,0.794385,25.0,0.7555503571428571,3273805.0,5126195.0,0.2444496428571428,,1.8307839285714285
1524,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.01,2.0,734.5564516129032,0.768995,22.0,0.7817392857142857,3307272.0,5092728.0,0.2182607142857142,,1.8188314285714289
1525,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.1,2.0,678.5774193548388,0.7195640000000001,25.0,0.6138546428571429,3190344.0,5209656.0,0.3861453571428571,,1.860591428571429
1526,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.1,2.0,430.7532258064516,2.800089,30.0,0.6212635714285715,3209295.0,5190705.0,0.3787364285714286,,1.8538232142857145
1527,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.001,4.0,708.2193548387097,0.7640710000000001,24.0,0.4555764285714285,3597543.0,4802457.0,0.5444235714285715,,1.7151632142857145
1528,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.001,4.0,445.01129032258063,3.3661389999999995,29.0,0.5807853571428572,2816166.0,5583834.0,0.4192146428571429,,1.9942264285714288
1529,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.01,4.0,458.2967741935484,3.240471999999999,29.0,0.6169153571428572,2667826.0,5732174.0,0.3830846428571428,,2.047205
1530,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.01,4.0,717.6064516129032,0.7300379999999997,22.0,0.7475489285714285,2930343.0,5469657.0,0.2524510714285714,,1.9534489285714285
1531,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.1,4.0,664.5983870967742,0.675289,25.0,0.5749389285714286,2656191.0,5743809.0,0.4250610714285714,,2.0513603571428574
1532,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.1,4.0,701.733870967742,0.7689670000000002,25.0,0.6959242857142857,2862153.0,5537847.0,0.3040757142857143,,1.9778025
1533,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.001,4.0,471.2790322580645,3.6759619999999993,26.0,0.2835410714285714,3944784.0,4455216.0,0.7164589285714286,,1.5911485714285714
1534,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.001,4.0,681.8306451612904,0.7400339999999999,25.0,0.3808989285714286,3737722.0,4662278.0,0.6191010714285714,,1.6650992857142857
1535,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.01,4.0,697.8870967741935,0.7654940000000005,25.0,0.5498796428571429,2970124.0,5429876.0,0.4501203571428571,,1.9392414285714288
1536,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.01,4.0,688.0854838709678,0.7210380000000002,25.0,0.6875542857142857,3254552.0,5145448.0,0.3124457142857142,,1.83766
1537,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.1,4.0,714.4903225806452,0.7980499999999998,23.0,0.5246460714285714,2921269.0,5478731.0,0.4753539285714285,,1.9566896428571428
1538,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.1,4.0,425.5129032258064,2.785016,30.0,0.5821964285714286,3133948.0,5266052.0,0.4178035714285714,,1.8807328571428568
1539,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.001,8.0,744.6145161290323,0.809973,20.0,0.5214503571428571,2847908.0,5552092.0,0.4785496428571428,,1.98289
1540,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.001,8.0,428.7774193548387,2.9602719999999985,30.0,0.4396735714285714,3278231.0,5121769.0,0.5603264285714286,,1.8292032142857144
1541,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.01,8.0,405.0177419354839,3.4790340000000004,31.0,0.6176003571428571,2816181.0,5583819.0,0.3823996428571428,,1.9942210714285715
1542,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.01,8.0,753.8983870967742,0.8010449999999998,16.0,0.6467642857142857,2843190.0,5556810.0,0.3532357142857142,,1.984575
1543,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.1,8.0,758.391935483871,0.8802280000000001,18.0,0.6314503571428571,2569733.0,5830267.0,0.3685496428571428,,2.0822382142857143
1544,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.1,8.0,702.9790322580645,0.8550009999999998,23.0,0.8304228571428571,3140804.0,5259196.0,0.1695771428571428,,1.8782842857142856
1545,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.001,8.0,419.8983870967742,3.750582,30.0,0.3586117857142857,3688837.0,4711163.0,0.6413882142857142,,1.6825582142857145
1546,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.001,8.0,468.1274193548387,3.179636000000001,28.0,0.32227,3791645.0,4608355.0,0.67773,,1.6458410714285714
1547,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.01,8.0,742.5516129032258,0.8038670000000001,18.0,0.4728682142857143,3233179.0,5166821.0,0.5271317857142858,,1.8452932142857144
1548,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.01,8.0,456.8693548387097,3.5065979999999994,29.0,0.4897485714285714,3228967.0,5171033.0,0.5102514285714286,,1.8467975
1549,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.1,8.0,452.19193548387096,3.305025,29.0,0.512905,2850869.0,5549131.0,0.487095,,1.9818325
1550,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.1,8.0,643.1903225806452,0.7070289999999999,25.0,0.6545410714285714,3152609.0,5247391.0,0.3454589285714285,,1.8740682142857144
1551,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.001,10.0,461.2129032258064,3.3753900000000003,27.0,0.6074335714285715,2846504.0,5553496.0,0.3925664285714286,,1.9833914285714285
1552,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.001,10.0,436.7596774193548,3.2120500000000005,31.0,0.5209853571428571,3373948.0,5026052.0,0.4790146428571428,,1.7950185714285714
1553,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.01,10.0,433.8983870967742,3.5864609999999995,31.0,0.6593517857142858,2762424.0,5637576.0,0.3406482142857143,,2.01342
1554,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.01,10.0,686.2516129032258,0.7704299999999998,25.0,0.5896871428571429,2963410.0,5436590.0,0.4103128571428571,,1.9416392857142857
1555,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,0.1,10.0,720.0403225806451,0.8380760000000002,25.0,0.7088407142857143,2827029.0,5572971.0,0.2911592857142857,,1.9903467857142856
1556,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,0.1,10.0,684.9806451612903,0.7220289999999999,25.0,0.8186735714285714,3201549.0,5198451.0,0.1813264285714285,,1.856589642857143
1557,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.001,10.0,735.6967741935484,0.8623459999999998,22.0,0.3885485714285714,3626127.0,4773873.0,0.6114514285714285,,1.704954642857143
1558,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.001,10.0,677.1129032258065,0.7520359999999999,25.0,0.3794892857142857,3555559.0,4844441.0,0.6205107142857142,,1.7301575
1559,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.01,10.0,748.9403225806452,0.8509669999999999,16.0,0.4861939285714285,3418229.0,4981771.0,0.5138060714285714,,1.7792039285714285
1560,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.01,10.0,447.2596774193548,3.636752,29.0,0.504745,3285431.0,5114569.0,0.495255,,1.8266317857142855
1561,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,0.1,10.0,701.4209677419354,0.7780009999999999,24.0,0.5452885714285715,2987617.0,5412383.0,0.4547114285714285,,1.9329939285714288
1562,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,0.1,10.0,475.3241935483871,4.108549,27.0,0.6099671428571428,3108208.0,5291792.0,0.3900328571428571,,1.8899257142857144
1563,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.1,0.0,0.01,1.0,743.9112903225806,1.6510229999999997,20.0,0.8246785714285715,126030.0,713970.0,0.1753214285714285,,2.549892857142857
1564,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.1,0.0,0.01,1.0,704.3016129032258,1.7065229999999998,25.0,0.8884571428571428,77442.0,762558.0,0.1115428571428571,,2.7234214285714287
1565,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.1,0.0,0.01,1.0,718.15,1.3487590000000005,24.0,0.8765392857142857,90276.0,749724.0,0.1234607142857142,,2.6775857142857142
1566,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.1,0.0,0.1,1.0,444.23870967741937,4.656662,28.0,0.8054821428571428,96089.0,743911.0,0.1945178571428571,,2.656825
1567,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.1,0.0,0.1,1.0,773.0790322580646,1.5266619999999995,4.0,0.7764357142857143,96664.0,743336.0,0.2235642857142857,,2.654771428571429
1568,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.1,0.0,0.1,1.0,478.2193548387097,5.40575,25.0,0.7542,114887.0,725113.0,0.2458,,2.589689285714286
1569,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.2,0.0,0.01,1.0,696.2806451612903,1.687701,25.0,0.8659857142857142,81405.0,758595.0,0.1340142857142857,,2.709267857142857
1570,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.2,0.0,0.01,1.0,671.7645161290322,2.243568,25.0,0.8708607142857143,84343.0,755657.0,0.1291392857142857,,2.698775
1571,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.2,0.0,0.01,1.0,682.658064516129,1.787823,25.0,0.8590392857142857,92557.0,747443.0,0.1409607142857142,,2.6694392857142857
1572,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.2,0.0,0.1,1.0,675.8193548387097,1.1382710000000005,25.0,0.8032892857142857,96383.0,743617.0,0.1967107142857143,,2.655775
1573,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.2,0.0,0.1,1.0,637.4951612903226,1.5132539999999997,25.0,0.7810214285714285,105901.0,734099.0,0.2189785714285714,,2.621782142857143
1574,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.2,0.0,0.1,1.0,720.1532258064516,1.0872509999999995,22.0,0.7588571428571429,109770.0,730230.0,0.2411428571428571,,2.607964285714285
1575,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.3,0.0,0.01,1.0,693.9354838709677,1.1183609999999995,24.0,0.7808178571428571,115593.0,724407.0,0.2191821428571428,,2.587167857142857
1576,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.3,0.0,0.01,1.0,753.091935483871,1.1665900000000002,16.0,0.8690357142857142,87482.0,752518.0,0.1309642857142857,,2.6875642857142856
1577,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.3,0.0,0.01,1.0,735.0548387096774,2.14462,17.0,0.8725,85967.0,754033.0,0.1275,,2.692975
1578,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.3,0.0,0.1,1.0,729.4790322580645,1.1129310000000003,22.0,0.804325,97203.0,742797.0,0.195675,,2.6528464285714284
1579,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.3,0.0,0.1,1.0,673.2677419354839,1.1718400000000002,24.0,0.7926214285714286,102660.0,737340.0,0.2073785714285714,,2.6333571428571427
1580,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.3,0.0,0.1,1.0,680.9951612903226,1.2280049999999998,25.0,0.7568928571428571,114587.0,725413.0,0.2431071428571428,,2.590760714285714
1581,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.1,0.0,0.01,2.0,705.9677419354839,0.9851749999999998,24.0,0.6434607142857143,229958.0,610042.0,0.3565392857142857,,2.1787214285714285
1582,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.1,0.0,0.01,2.0,680.4661290322581,1.261397,25.0,0.7469,108382.0,731618.0,0.2531,,2.6129214285714286
1583,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.1,0.0,0.01,2.0,735.9129032258064,1.1513859999999996,19.0,0.8272035714285715,105328.0,734672.0,0.1727964285714285,,2.623828571428572
1584,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.1,0.0,0.1,2.0,747.4064516129032,1.132044,14.0,0.7258714285714286,127413.0,712587.0,0.2741285714285714,,2.544953571428572
1585,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.1,0.0,0.1,2.0,727.6516129032258,1.2344329999999997,21.0,0.6879857142857143,128411.0,711589.0,0.3120142857142857,,2.5413892857142857
1586,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.1,0.0,0.1,2.0,671.8483870967742,0.920794,25.0,0.6322285714285715,142913.0,697087.0,0.3677714285714286,,2.4895964285714287
1587,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.2,0.0,0.01,2.0,705.8016129032258,1.007173,23.0,0.8033392857142857,125923.0,714077.0,0.1966607142857142,,2.550275
1588,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.2,0.0,0.01,2.0,720.2887096774193,1.03291,21.0,0.8189428571428572,97275.0,742725.0,0.1810571428571428,,2.652589285714286
1589,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.2,0.0,0.01,2.0,709.4854838709678,1.018334,25.0,0.8136321428571428,108702.0,731298.0,0.1863678571428571,,2.6117785714285717
1590,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.2,0.0,0.1,2.0,669.3596774193549,0.854543,25.0,0.7094678571428571,121353.0,718647.0,0.2905321428571428,,2.5665964285714287
1591,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.2,0.0,0.1,2.0,435.8016129032258,4.640938,31.0,0.6832714285714285,126588.0,713412.0,0.3167285714285714,,2.5479
1592,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.2,0.0,0.1,2.0,430.208064516129,3.760438000000001,31.0,0.6399964285714286,140047.0,699953.0,0.3600035714285714,,2.499832142857143
1593,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.3,0.0,0.01,2.0,753.2903225806451,1.046965,20.0,0.8731607142857143,91630.0,748370.0,0.1268392857142857,,2.67275
1594,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.3,0.0,0.01,2.0,701.5725806451613,0.955574,25.0,0.8292857142857143,112343.0,727657.0,0.1707142857142857,,2.598775
1595,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.3,0.0,0.01,2.0,675.0290322580645,0.906597,25.0,0.6702214285714285,120396.0,719604.0,0.3297785714285714,,2.5700142857142856
1596,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.3,0.0,0.1,2.0,700.1677419354838,1.009576,25.0,0.6984214285714285,122962.0,717038.0,0.3015785714285714,,2.56085
1597,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.3,0.0,0.1,2.0,681.1241935483871,1.099345,25.0,0.6834,124782.0,715218.0,0.3166,,2.55435
1598,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.3,0.0,0.1,2.0,469.1790322580645,3.5868849999999988,26.0,0.6339642857142858,132913.0,707087.0,0.3660357142857143,,2.5253107142857143
1599,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.99,0.1,0.0,0.01,4.0,689.7693548387097,0.9269700000000004,25.0,0.7602071428571429,95474.0,744526.0,0.2397928571428571,,2.6590214285714286
1600,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.95,0.1,0.0,0.01,4.0,719.5935483870968,1.115741,21.0,0.7406357142857143,123498.0,716502.0,0.2593642857142857,,2.558935714285714
1601,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman",,0.9,0.1,0.0,0.01,4.0,439.4274193548387,4.201902000000001,31.0,0.6611928571428571,162570.0,677430.0,0.3388071428571428,,2.4193928571428573
