,ModelType,agents,discount_rate,epsilon,epsilon_decay,hidden_size,learning_rate,lookback,n1,n2,num_layers,tn_mean_score,tn_mean_time,tn_rank,tr_cooperation_percentage,tr_cumul_regret,tr_cumul_reward,tr_defection_percentage,tr_final_loss,tr_mean_reward
507,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,4,16,,,713.6322580645161,9.400638000000006,25,0.7812833333333333,93160,626840,0.2187166666666666,0.1487578997891471,2.611833333333333
508,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,4,16,,,462.033870967742,11.797265999999995,29,0.1731791666666666,329643,390357,0.8268208333333333,0.4300043325417413,1.6264875
509,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,4,16,,,717.2532258064516,9.176208000000004,23,0.61895,160883,559117,0.38105,0.3039033294236559,2.329654166666667
510,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,4,16,,,489.1241935483871,11.746250000000002,25,0.4930666666666666,230818,489182,0.5069333333333333,0.3716391678347028,2.0382583333333333
511,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,4,16,,,738.7322580645161,9.632854000000002,21,0.7018875,162301,557699,0.2981125,0.3893718548431671,2.323745833333333
512,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,4,16,,,451.9,11.332081,29,0.3779291666666666,285044,434956,0.6220708333333334,0.4849370371011037,1.8123166666666664
513,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,4,32,,,723.9516129032259,9.715490999999997,22,0.7497833333333334,110991,609009,0.2502166666666666,0.2307399772412076,2.5375375
514,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,4,32,,,722.4177419354838,9.903258,25,0.9747666666666668,12077,707923,0.0252333333333333,2.4659195548578645,2.949679166666667
515,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,4,32,,,783.7274193548387,10.10751,8,0.7940208333333333,106951,613049,0.2059791666666666,0.2559839217422602,2.554370833333333
516,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,4,32,,,697.8467741935484,9.141485,24,0.9498333333333332,38133,681867,0.0501666666666666,2.3815617870748045,2.8411125
517,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,4,32,,,643.7645161290322,8.596818999999998,25,0.7101083333333333,157389,562611,0.2898916666666666,0.4597321853916333,2.3442125
518,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,4,32,,,722.916129032258,9.877333000000002,21,0.9005541666666667,88520,631480,0.0994458333333333,2.2140005036522945,2.6311666666666667
519,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,4,64,,,747.8903225806451,9.919489,18,0.84665,74436,645564,0.15335,0.1679592099412778,2.68985
520,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,4,64,,,459.81935483870967,11.073641,29,0.4222041666666666,235465,484535,0.5777958333333333,0.4572427425480167,2.018895833333333
521,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,4,64,,,716.9322580645161,9.077361000000002,24,0.78765,103764,616236,0.21235,0.248343916127766,2.56765
522,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,4,64,,,657.9596774193549,8.966343999999998,25,0.9502708333333332,34354,685646,0.0497291666666666,2.394542743110657,2.8568583333333333
523,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,4,64,,,730.6161290322581,9.502999999999998,20,0.8998,88583,631417,0.1002,2.2136664201155303,2.630904166666667
524,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,4,64,,,708.2935483870967,9.393627,24,0.899925,90368,629632,0.100075,2.207279768184821,2.623466666666667
525,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,4,128,,,683.1854838709677,9.476715000000002,25,0.8688916666666666,68652,651348,0.1311083333333333,0.1901867772610571,2.71395
526,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,4,128,,,425.5145161290322,10.992784,30,0.2235375,310225,409775,0.7764625,0.3723189998790072,1.7073958333333332
527,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,4,128,,,682.674193548387,9.432937999999996,25,0.8195791666666666,99306,620694,0.1804208333333333,0.2808644651529048,2.586225
528,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,4,128,,,731.1016129032258,10.314922,23,0.9500125,37018,682982,0.0499875,2.385866386401521,2.8457583333333334
529,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,4,128,,,695.9693548387097,9.505802,25,0.900175,88066,631934,0.099825,2.215379177637014,2.633058333333333
530,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,4,128,,,746.1290322580645,10.444869,17,0.8993916666666667,89027,630973,0.1006083333333333,2.2124550490831334,2.6290541666666667
531,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,6,4,,,727.4516129032259,9.871516999999995,22,0.8216416666666667,78547,641453,0.1783583333333333,0.1368074462333416,2.672720833333333
532,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,6,4,,,470.06935483870967,11.606094000000004,28,0.6196375,166719,553281,0.3803625,0.2642367425093635,2.3053375
533,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,6,4,,,690.5741935483871,9.086288,25,0.7376666666666667,124269,595731,0.2623333333333333,0.2440633892314405,2.4822125
534,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,6,4,,,777.4774193548387,10.024448,7,0.9503583333333332,36235,683765,0.0496416666666666,2.388099849137913,2.8490208333333333
535,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,6,4,,,555.858064516129,10.076511999999996,25,0.4665416666666667,230295,489705,0.5334583333333334,1.5646021238745351,2.0404375
536,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,6,4,,,453.9290322580645,11.032836000000003,26,0.3080541666666667,313466,406534,0.6919458333333334,0.4796718614095692,1.6938916666666666
537,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,6,8,,,718.4564516129033,9.384862999999996,24,0.84125,67773,652227,0.15875,0.1180051041452116,2.7176125
538,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,6,8,,,711.3596774193549,9.452669000000002,22,0.9748875,12190,707810,0.0251125,1.4032179188379346,2.949208333333333
539,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,6,8,,,586.1193548387097,9.888845,25,0.8232666666666667,91604,628396,0.1767333333333333,0.2197457945615616,2.618316666666667
540,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,6,8,,,726.9483870967742,9.563792,21,0.9502958333333332,35577,684423,0.0497041666666666,2.354360819667502,2.8517625
541,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,6,8,,,627.2483870967742,10.656714999999997,25,0.2667708333333333,288998,431002,0.7332291666666667,0.4922177496397442,1.7958416666666666
542,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,6,8,,,800.0645161290323,10.288694000000003,8,0.8988958333333333,88059,631941,0.1011041666666666,2.215533604563788,2.6330875
543,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,6,16,,,467.56612903225806,12.014602000000002,27,0.0248,384326,335674,0.9752,0.7298497315861919,1.3986416666666666
544,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,6,16,,,460.4790322580645,11.453216,28,0.0250708333333333,384476,335524,0.9749291666666666,0.7382515797428678,1.398016666666667
545,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,6,16,,,679.8822580645161,9.232511999999998,24,0.8190166666666666,92261,627739,0.1809833333333333,0.2078449320481978,2.6155791666666666
546,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,6,16,,,451.6693548387097,11.535497000000005,29,0.3485833333333333,277949,442051,0.6514166666666666,0.415768588648768,1.8418791666666667
547,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,6,16,,,642.2290322580645,10.548275,25,0.7256666666666667,156807,563193,0.2743333333333333,0.3519826748629461,2.3466375
548,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,6,16,,,657.5370967741935,8.839910000000001,25,0.9014041666666668,86593,633407,0.0985958333333333,2.220340123646097,2.6391958333333334
549,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,6,32,,,692.8129032258065,9.332153000000002,24,0.9032875,45410,674590,0.0967125,0.1213723044788794,2.810791666666667
550,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,6,32,,,663.4774193548387,8.945452000000005,25,0.9744666666666668,12712,707288,0.0255333333333333,2.463784502759576,2.947033333333333
551,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,6,32,,,703.2790322580645,9.327588,24,0.6603291666666666,149410,570590,0.3396708333333333,0.3454870350945453,2.377458333333333
552,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,6,32,,,461.1161290322581,10.995833,31,0.2929875,292114,427886,0.7070125,0.4591574078146609,1.7828583333333334
553,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,6,32,,,639.4112903225806,10.309025999999996,25,0.7369375,147169,572831,0.2630625,0.3397470150150545,2.386795833333333
554,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,6,32,,,688.6403225806451,9.374036,25,0.9004041666666667,87085,632915,0.0995958333333333,2.218881201131892,2.6371458333333333
555,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,6,64,,,689.6145161290323,9.329554000000002,25,0.8730833333333333,59540,660460,0.1269166666666666,0.1359939208914721,2.751916666666667
556,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,6,64,,,694.7096774193549,8.973495999999997,25,0.9751708333333332,11975,708025,0.0248291666666666,2.466165279106299,2.9501041666666667
557,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,6,64,,,620.3629032258065,9.606614,25,0.81305,101583,618417,0.18695,0.2375284562327598,2.5767375
558,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,6,64,,,670.0435483870967,9.17271,25,0.9503916666666666,35127,684873,0.0496083333333333,2.391955380950765,2.8536375
559,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,6,64,,,707.166129032258,9.485719999999995,24,0.7029375,162872,557128,0.2970625,0.434890061846468,2.3213666666666666
560,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,6,64,,,631.6774193548387,8.814163999999998,25,0.8992916666666667,88715,631285,0.1007083333333333,2.213114236940878,2.6303541666666668
561,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,6,128,,,649.7838709677419,9.405648,25,0.9747708333333334,11613,708387,0.0252291666666666,2.4675732991603088,2.9516125
562,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,6,128,,,715.0467741935483,9.339574,23,0.9747333333333332,12694,707306,0.0252666666666666,2.463764711046219,2.947108333333333
563,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,6,128,,,616.0064516129032,10.056884,25,0.7138083333333334,138757,581243,0.2861916666666667,0.3648636291357012,2.4218458333333333
564,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,6,128,,,709.2612903225806,9.63459,25,0.9468416666666668,38011,681989,0.0531583333333333,2.381078847254996,2.8416208333333333
565,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,6,128,,,725.7048387096775,10.227512000000004,23,0.901275,89054,630946,0.098725,2.21159021611015,2.6289416666666665
566,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,6,128,,,736.2403225806452,10.036507999999998,24,0.8997708333333333,88797,631203,0.1002291666666666,2.2129762281091883,2.6300125
567,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,8,4,,,705.8322580645162,9.168473,24,0.5831833333333334,168658,551342,0.4168166666666666,0.2635697403273317,2.297258333333333
568,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,8,4,,,444.1983870967742,11.117452,30,0.2335666666666666,313540,406460,0.7664333333333333,0.3634538697672489,1.6935833333333334
569,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,8,4,,,420.1258064516129,10.524914999999998,31,0.7815208333333333,104827,615173,0.2184791666666666,0.1944481402449961,2.5632208333333333
570,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,8,4,,,460.13870967741934,11.018802000000004,27,0.2520833333333333,312046,407954,0.7479166666666667,0.4111645694292212,1.6998083333333334
571,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,8,4,,,534.266129032258,9.423155,25,0.3991291666666666,242961,477039,0.6008708333333334,1.5160150912698358,1.9876625
572,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,8,4,,,458.9209677419355,11.495339000000005,29,0.5185916666666667,261782,458218,0.4814083333333333,0.4396023576452436,1.9092416666666667
573,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,8,8,,,727.424193548387,9.562287999999995,23,0.8903,49846,670154,0.1097,0.1309898485904251,2.792308333333333
574,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,8,8,,,436.6193548387097,11.296970000000002,29,0.0250666666666666,384160,335840,0.9749333333333332,0.7340402982915012,1.399333333333333
575,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,8,8,,,680.141935483871,9.574856,25,0.7473916666666667,121398,598602,0.2526083333333333,0.2254922791496683,2.494175
576,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,8,8,,,708.4387096774194,9.737962,24,0.9506958333333332,36315,683685,0.0493041666666666,2.387671796578124,2.8486875
577,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,8,8,,,675.3693548387097,9.388612,25,0.3891666666666666,252149,467851,0.6108333333333333,0.6025028344021326,1.9493791666666669
578,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,8,8,,,704.3451612903226,9.358638999999998,23,0.8994291666666666,90652,629348,0.1005708333333333,2.206073684809059,2.6222833333333333
579,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,8,16,,,705.9387096774194,9.45986,23,0.8828,53042,666958,0.1172,0.1050242539234775,2.7789916666666667
580,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,8,16,,,656.7354838709678,9.424705,25,0.9748583333333334,12024,707976,0.0251416666666666,1.3904843437251295,2.9499
581,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,8,16,,,784.833870967742,10.85521,10,0.8533458333333334,80278,639722,0.1466541666666666,0.2192979546697241,2.6655083333333334
582,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,8,16,,,693.1451612903226,9.145695999999996,25,0.9507333333333332,34631,685369,0.0492666666666666,2.393565150420456,2.8557041666666665
583,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,8,16,,,782.075806451613,10.856057000000002,7,0.6465833333333333,172034,547966,0.3534166666666666,0.3639638940436918,2.2831916666666667
584,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,8,16,,,436.7306451612904,11.272139,29,0.5939375,214847,505153,0.4060625,1.6401653620465526,2.104804166666667
585,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,8,32,,,736.9032258064516,9.765094999999995,21,0.8735625,55709,664291,0.1264375,0.1092123745947253,2.7678791666666664
586,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,8,32,,,705.8612903225807,9.225328,24,0.9752,12463,707537,0.0248,2.4644177610844373,2.9480708333333334
587,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,8,32,,,738.7854838709677,9.985633000000004,21,0.8250208333333333,92672,627328,0.1749791666666666,0.2129441230538429,2.6138666666666666
588,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,8,32,,,747.4274193548387,9.936688000000002,20,0.9498708333333332,37021,682979,0.0501291666666666,2.3848889605556614,2.8457458333333334
589,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,8,32,,,716.8532258064516,9.441562000000005,23,0.7739416666666666,137739,582261,0.2260583333333333,0.3131503203817405,2.4260875
590,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,8,32,,,706.5241935483871,9.273158000000002,25,0.9007041666666666,89979,630021,0.0992958333333333,2.208555066187033,2.6250875
591,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,8,64,,,448.7983870967742,10.706767999999997,29,0.0250583333333333,384162,335838,0.9749416666666668,0.7300489896624373,1.399325
592,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,8,64,,,446.5629032258065,11.590368,29,0.4482666666666666,222820,497180,0.5517333333333333,0.4467012043570431,2.0715833333333333
593,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,8,64,,,703.4774193548387,9.637118999999998,25,0.8435416666666666,88281,631719,0.1564583333333333,0.2280443988211934,2.6321625
594,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,8,64,,,727.9887096774194,10.278095,21,0.9498041666666668,36202,683798,0.0501958333333333,2.388181643301669,2.849158333333333
595,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,8,64,,,710.3790322580645,9.626043999999997,24,0.7309333333333333,154587,565413,0.2690666666666667,0.382239766563431,2.3558875
596,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,8,64,,,701.9532258064517,9.743626000000004,24,0.8976708333333333,90260,629740,0.1023291666666666,2.206587612011419,2.6239166666666667
597,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,8,128,,,683.5548387096774,9.599114999999998,25,0.92525,37717,682283,0.07475,0.1130982311848794,2.842845833333333
598,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,8,128,,,706.7274193548387,9.920301999999998,22,0.9745333333333334,12515,707485,0.0254666666666666,2.465085937564384,2.9478541666666667
599,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,8,128,,,688.2387096774194,9.798973,25,0.851175,93116,626884,0.148825,0.2591410570530514,2.612016666666667
600,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,8,128,,,684.9483870967742,9.520046,25,0.9502833333333334,37342,682658,0.0497166666666666,2.3842816539472502,2.844408333333333
601,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,8,128,,,517.4596774193549,12.431694999999996,25,0.7436708333333333,156204,563796,0.2563291666666666,0.3581950729301749,2.34915
602,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,8,128,,,739.0548387096774,10.148430000000005,17,0.899525,87999,632001,0.100475,2.21563650401632,2.6333375
603,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,10,4,,,746.9129032258064,9.772996,18,0.8007791666666667,89039,630961,0.1992208333333333,0.2062344692719392,2.629004166666667
604,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,10,4,,,499.4806451612904,11.327462000000004,25,0.3992875,256015,463985,0.6007125,0.3216128500257864,1.9332708333333333
605,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,10,4,,,424.5854838709677,10.321912,31,0.0519958333333333,375774,344226,0.9480041666666666,0.9342089360141468,1.434275
606,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,10,4,,,719.841935483871,9.515692000000003,23,0.9502541666666666,36196,683804,0.0497458333333333,2.3535235482396004,2.8491833333333334
607,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,10,4,,,710.2241935483871,9.319719999999998,23,0.8991291666666666,87619,632381,0.1008708333333333,2.188268515677755,2.634920833333333
608,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,10,4,,,446.10806451612905,11.179795,29,0.4725083333333333,231439,488561,0.5274916666666667,1.5586685220162415,2.035670833333333
609,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,10,8,,,455.1677419354839,11.61652,29,0.024825,384417,335583,0.975175,0.7319131467686308,1.3982625
610,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,10,8,,,439.6629032258065,10.900574999999998,29,0.0249958333333333,384589,335411,0.9750041666666668,0.7352601910774591,1.3975458333333333
611,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,10,8,,,758.3741935483871,9.864995000000002,10,0.7806041666666667,105295,614705,0.2193958333333333,0.2348488021966588,2.5612708333333334
612,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.01,10,8,,,776.5661290322581,9.943361000000005,9,0.9497125,36694,683306,0.0502875,2.341097555883911,2.8471083333333334
613,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.001,10,8,,,512.4129032258064,10.615060999999994,27,0.4124875,244793,475207,0.5875125,1.5035217050909395,1.9800291666666667
614,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.2,0.0,,0.01,10,8,,,727.3274193548388,9.706502999999998,22,0.8997083333333333,86655,633345,0.1002916666666666,2.2200957644820165,2.6389375
615,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.001,10,16,,,750.1596774193548,9.773112,19,0.8569208333333334,62003,657997,0.1430791666666666,0.1154944081686525,2.7416541666666667
616,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.05,0.0,,0.01,10,16,,,747.608064516129,9.994771,20,0.9750083333333334,12589,707411,0.0249916666666666,2.4640673034849265,2.9475458333333333
617,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",0.95,0.1,0.0,,0.001,10,16,,,725.9435483870968,10.043651,21,0.6317541666666666,160343,559657,0.3682458333333333,0.3221740327692685,2.3319041666666664
