,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
95,,10,0.1,0.0,0.1,0.9,0.68264,0.31736,,2.59063,518126,81874,20,723.6887096774194,1.0468460000000002,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
96,,10,0.2,0.0,0.01,0.99,0.654195,0.345805,,2.44897,489794,110206,15,761.3467741935484,1.228107,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
97,,10,0.2,0.0,0.01,0.95,0.68476,0.31524,,2.415835,483167,116833,25,690.3193548387097,1.4775310000000004,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
98,,10,0.2,0.0,0.01,0.9,0.623755,0.376245,,2.31422,462844,137156,22,723.9854838709678,1.1174570000000001,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
99,,10,0.2,0.0,0.1,0.99,0.74151,0.25849,,2.59019,518038,81962,20,737.3677419354839,1.2373670000000003,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
100,,10,0.2,0.0,0.1,0.95,0.704575,0.295425,,2.55372,510744,89256,18,740.4612903225807,1.1383059999999998,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
101,,10,0.2,0.0,0.1,0.9,0.687405,0.312595,,2.502055,500411,99589,31,416.65645161290325,3.549595,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
102,,10,0.3,0.0,0.01,0.99,0.57344,0.42656,,2.39548,479096,120904,29,435.76774193548385,4.608490999999999,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
103,,10,0.3,0.0,0.01,0.95,0.605875,0.394125,,2.41498,482996,117004,25,676.5435483870967,0.9892820000000002,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
104,,10,0.3,0.0,0.01,0.9,0.623805,0.376195,,2.46318,492636,107364,25,664.9435483870968,1.1635340000000003,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
105,,10,0.3,0.0,0.1,0.99,0.728115,0.271885,,2.466705,493341,106659,25,720.3177419354839,1.2748930000000003,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
106,,10,0.3,0.0,0.1,0.95,0.73641,0.26359,,2.506725,501345,98655,31,433.3306451612903,3.8925819999999987,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
107,,10,0.3,0.0,0.1,0.9,0.700585,0.299415,,2.566755,513351,86649,24,680.4951612903226,1.899821,"TitForTat,Nydegger,Champion,Borufsen,SecondByGraaskampKatzen"
