,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
72,,1,0.01,0.0,0.001,0.99,0.7111183333333333,0.28888166666666665,,3.2453133333333333,1947188.0,-147188.0,25,720.4661290322581,1.9293099999999987,"TitForTat,Nydegger,Grofman,Grudger"
73,,1,0.01,0.0,0.001,0.99,0.148755,0.851245,,3.063065,1837839.0,-37839.0,31,393.3032258064516,3.4123279999999996,"TitForTat,Nydegger,Grofman,Grudger"
74,,1,0.01,0.0,0.01,0.99,0.5232,0.4768,,3.0630216666666668,1837813.0,-37813.0,30,445.78225806451616,3.9918579999999997,"TitForTat,Nydegger,Grofman,Grudger"
75,,1,0.01,0.0,0.01,0.99,0.5145116666666667,0.48548833333333336,,3.0381933333333335,1822916.0,-22916.0,29,452.44032258064516,3.204588,"TitForTat,Nydegger,Grofman,Grudger"
76,,2,0.01,0.0,0.001,0.99,0.88707,0.11293,,2.897885,1738731.0,61269.0,25,686.5790322580646,0.74807,"TitForTat,Nydegger,Grofman,Grudger"
77,,2,0.01,0.0,0.001,0.99,0.7963966666666666,0.20360333333333333,,2.8825966666666667,1729558.0,70442.0,19,752.7,0.924951,"TitForTat,Nydegger,Grofman,Grudger"
78,,2,0.01,0.0,0.01,0.99,0.5082483333333333,0.49175166666666664,,3.22976,1937856.0,-137856.0,25,474.81451612903226,3.2834939999999992,"TitForTat,Nydegger,Grofman,Grudger"
79,,2,0.01,0.0,0.01,0.99,0.514965,0.485035,,3.2259416666666665,1935565.0,-135565.0,30,422.64032258064515,2.5792640000000002,"TitForTat,Nydegger,Grofman,Grudger"
80,,1,0.01,0.0,0.001,0.99,0.72347875,0.27652125,,2.29294875,1834359.0,565641.0,25,686.0129032258064,1.914828,"TitForTat,Nydegger,Grofman,Grudger"
81,,1,0.01,0.0,0.001,0.99,0.713275,0.286725,,2.2958575,1836686.0,563314.0,25,670.825806451613,1.1460869999999999,"TitForTat,Nydegger,Grofman,Grudger"
